 

stn;time;tre200s0;qtre200s0
LUZ;202408230120;15.0;4
LUZ;202408230130;15.6;4
LUZ;202408230140;15.5;4
LUZ;202408230150;14.6;4
LUZ;202408230200;15.2;4
LUZ;202408230210;15.3;4
LUZ;202408230220;15.3;4
LUZ;202408230230;15.5;4
LUZ;202408230240;15.0;4
LUZ;202408230250;14.8;4
LUZ;202408230300;14.9;4
LUZ;202408230310;15.0;4
LUZ;202408230320;15.0;4
LUZ;202408230330;15.1;4
LUZ;202408230340;15.0;4
LUZ;202408230350;15.1;4
LUZ;202408230400;15.0;4
LUZ;202408230410;14.9;4
LUZ;202408230420;15.0;4
LUZ;202408230430;14.9;4
LUZ;202408230440;15.1;4
LUZ;202408230450;14.7;4
LUZ;202408230500;14.9;4
LUZ;202408230510;14.8;4
LUZ;202408230520;15.4;4
LUZ;202408230530;15.5;4
LUZ;202408230540;15.9;4
LUZ;202408230550;16.1;4
LUZ;202408230600;16.4;4
LUZ;202408230610;16.6;4
LUZ;202408230620;16.9;4
LUZ;202408230630;17.4;4
LUZ;202408230640;17.3;4
LUZ;202408230650;17.8;4
LUZ;202408230700;18.4;4
LUZ;202408230710;18.6;4
LUZ;202408230720;19.0;4
LUZ;202408230730;19.8;4
LUZ;202408230740;20.6;4
LUZ;202408230750;20.2;4
LUZ;202408230800;20.8;4
LUZ;202408230810;20.9;4
LUZ;202408230820;21.4;4
LUZ;202408230830;22.1;4
LUZ;202408230840;22.5;4
LUZ;202408230850;22.2;4
LUZ;202408230900;22.3;4
LUZ;202408230910;23.0;4
LUZ;202408230920;23.4;4
LUZ;202408230930;23.4;4
LUZ;202408230940;23.7;4
LUZ;202408230950;23.4;4
LUZ;202408231000;24.2;4
LUZ;202408231010;24.2;4
LUZ;202408231020;24.7;4
LUZ;202408231030;24.5;4
LUZ;202408231040;25.1;4
LUZ;202408231050;25.4;4
LUZ;202408231100;25.7;4
LUZ;202408231110;25.9;4
LUZ;202408231120;25.4;4
LUZ;202408231130;26.3;4
LUZ;202408231140;25.7;4
LUZ;202408231150;26.7;4
LUZ;202408231200;26.6;4
LUZ;202408231210;26.9;4
LUZ;202408231220;26.7;4
LUZ;202408231230;26.9;4
LUZ;202408231240;27.3;4
LUZ;202408231250;27.3;4
LUZ;202408231300;27.4;4
LUZ;202408231310;27.4;4
LUZ;202408231320;27.6;4
LUZ;202408231330;27.3;4
LUZ;202408231340;27.9;4
LUZ;202408231350;27.8;4
LUZ;202408231400;28.0;4
LUZ;202408231410;28.2;4
LUZ;202408231420;28.1;4
LUZ;202408231430;27.9;4
LUZ;202408231440;28.1;4
LUZ;202408231450;27.8;4
LUZ;202408231500;28.3;4
LUZ;202408231510;27.9;4
LUZ;202408231520;27.8;4
LUZ;202408231530;28.1;4
LUZ;202408231540;27.9;4
LUZ;202408231550;27.9;4
LUZ;202408231600;27.3;4
LUZ;202408231610;26.9;4
LUZ;202408231620;27.2;4
LUZ;202408231630;26.3;4
LUZ;202408231640;26.2;4
LUZ;202408231650;26.2;4
LUZ;202408231700;25.7;4
LUZ;202408231710;26.0;4
LUZ;202408231720;25.5;4
LUZ;202408231730;25.7;4
LUZ;202408231740;25.4;4
LUZ;202408231750;24.4;4
LUZ;202408231800;24.9;4
LUZ;202408231810;23.9;4
LUZ;202408231820;22.1;4
LUZ;202408231830;23.1;4
LUZ;202408231840;22.6;4
LUZ;202408231850;22.5;4
LUZ;202408231900;22.3;4
LUZ;202408231910;22.4;4
LUZ;202408231920;21.1;4
LUZ;202408231930;20.3;4
LUZ;202408231940;20.3;4
LUZ;202408231950;19.6;4
LUZ;202408232000;19.8;4
LUZ;202408232010;20.5;4
LUZ;202408232020;19.8;4
LUZ;202408232030;19.8;4
LUZ;202408232040;20.0;4
LUZ;202408232050;19.7;4
LUZ;202408232100;18.8;4
LUZ;202408232110;19.0;4
LUZ;202408232120;18.8;4
LUZ;202408232130;19.0;4
LUZ;202408232140;18.9;4
LUZ;202408232150;18.9;4
LUZ;202408232200;18.5;4
LUZ;202408232210;17.1;4
LUZ;202408232220;17.7;4
LUZ;202408232230;17.5;4
LUZ;202408232240;17.7;4
LUZ;202408232250;18.3;4
LUZ;202408232300;17.3;4
LUZ;202408232310;17.0;4
LUZ;202408232320;17.0;4
LUZ;202408232330;17.4;4
LUZ;202408232340;17.6;4
LUZ;202408232350;17.8;4
LUZ;202408240000;17.3;4
LUZ;202408240010;16.7;4
LUZ;202408240020;17.0;4
LUZ;202408240030;17.0;4
LUZ;202408240040;16.9;4
LUZ;202408240050;17.0;4
LUZ;202408240100;16.7;4
LUZ;202408240110;16.5;4
LUZ;202408240120;16.8;4
LUZ;202408240130;16.4;4
LUZ;202408240140;16.2;4
LUZ;202408240150;16.6;4
LUZ;202408240200;16.3;4
LUZ;202408240210;16.2;4
LUZ;202408240220;16.2;4
LUZ;202408240230;15.4;4
LUZ;202408240240;15.9;4
LUZ;202408240250;16.3;4
LUZ;202408240300;16.1;4
LUZ;202408240310;16.0;4
LUZ;202408240320;16.1;4
LUZ;202408240330;15.7;4
LUZ;202408240340;15.8;4
LUZ;202408240350;15.8;4
LUZ;202408240400;15.8;4
LUZ;202408240410;15.9;4
LUZ;202408240420;15.8;4
LUZ;202408240430;15.7;4
LUZ;202408240440;15.9;4
LUZ;202408240450;15.9;4
LUZ;202408240500;15.9;4
LUZ;202408240510;15.8;4
LUZ;202408240520;15.2;4
LUZ;202408240530;15.9;4
LUZ;202408240540;16.3;4
LUZ;202408240550;16.7;4
LUZ;202408240600;17.0;4
LUZ;202408240610;17.4;4
LUZ;202408240620;18.0;4
LUZ;202408240630;18.5;4
LUZ;202408240640;18.7;4
LUZ;202408240650;19.3;4
LUZ;202408240700;19.9;4
LUZ;202408240710;19.6;4
LUZ;202408240720;20.6;4
LUZ;202408240730;21.3;4
LUZ;202408240740;20.8;4
LUZ;202408240750;21.6;4
LUZ;202408240800;21.8;4
LUZ;202408240810;22.0;4
LUZ;202408240820;22.4;4
LUZ;202408240830;22.8;4
LUZ;202408240840;23.3;4
LUZ;202408240850;23.5;4
LUZ;202408240900;23.3;4
LUZ;202408240910;24.0;4
LUZ;202408240920;24.3;4
LUZ;202408240930;24.4;4
LUZ;202408240940;24.5;4
LUZ;202408240950;25.3;4
LUZ;202408241000;25.5;4
LUZ;202408241010;25.8;4
LUZ;202408241020;26.2;4
LUZ;202408241030;25.9;4
LUZ;202408241040;26.0;4
LUZ;202408241050;26.3;4
LUZ;202408241100;26.3;4
LUZ;202408241110;26.7;4
LUZ;202408241120;26.5;4
LUZ;202408241130;27.2;4
LUZ;202408241140;28.1;4
LUZ;202408241150;27.5;4
LUZ;202408241200;27.7;4
LUZ;202408241210;28.5;4
LUZ;202408241220;28.9;4
LUZ;202408241230;29.0;4
LUZ;202408241240;29.5;4
LUZ;202408241250;29.6;4
LUZ;202408241300;30.0;4
LUZ;202408241310;29.8;4
LUZ;202408241320;30.5;4
LUZ;202408241330;30.4;4
LUZ;202408241340;30.9;4
LUZ;202408241350;30.9;4
LUZ;202408241400;30.9;4
LUZ;202408241410;30.8;4
LUZ;202408241420;30.8;4
LUZ;202408241430;30.8;4
LUZ;202408241440;30.6;4
LUZ;202408241450;30.6;4
LUZ;202408241500;31.3;4
LUZ;202408241510;29.5;4
LUZ;202408241520;30.4;4
LUZ;202408241530;29.0;4
LUZ;202408241540;29.2;4
LUZ;202408241550;28.2;4
LUZ;202408241600;29.2;4
LUZ;202408241610;29.5;4
LUZ;202408241620;28.9;4
LUZ;202408241630;30.6;4
LUZ;202408241640;28.0;4
LUZ;202408241650;28.7;4
LUZ;202408241700;27.7;4
LUZ;202408241710;28.0;4
LUZ;202408241720;27.8;4
LUZ;202408241730;28.1;4
LUZ;202408241740;27.4;4
LUZ;202408241750;26.9;4
LUZ;202408241800;26.6;4
LUZ;202408241810;24.7;4
LUZ;202408241820;25.3;4
LUZ;202408241830;24.6;4
LUZ;202408241840;24.4;4
LUZ;202408241850;24.1;4
LUZ;202408241900;22.3;4
LUZ;202408241910;23.4;4
LUZ;202408241920;22.8;4
LUZ;202408241930;23.1;4
LUZ;202408241940;22.5;4
LUZ;202408241950;22.6;4
LUZ;202408242000;22.9;4
LUZ;202408242010;23.5;4
LUZ;202408242020;23.6;4
LUZ;202408242030;23.2;4
LUZ;202408242040;23.3;4
LUZ;202408242050;23.7;4
LUZ;202408242100;23.2;4
LUZ;202408242110;23.5;4
LUZ;202408242120;23.7;4
LUZ;202408242130;23.1;4
LUZ;202408242140;22.5;4
LUZ;202408242150;21.4;4
LUZ;202408242200;21.6;4
LUZ;202408242210;20.7;4
LUZ;202408242220;21.0;4
LUZ;202408242230;20.6;4
LUZ;202408242240;20.4;4
LUZ;202408242250;20.5;4
LUZ;202408242300;20.4;4
LUZ;202408242310;20.4;4
LUZ;202408242320;20.1;4
LUZ;202408242330;20.2;4
LUZ;202408242340;20.1;4
LUZ;202408242350;20.1;4
LUZ;202408250000;20.5;4
LUZ;202408250010;19.8;4
LUZ;202408250020;20.0;4
LUZ;202408250030;19.7;4
LUZ;202408250040;20.1;4
LUZ;202408250050;19.5;4
LUZ;202408250100;19.4;4
LUZ;202408250110;20.0;4
LUZ;202408250120;19.7;4
LUZ;202408250130;19.8;4
LUZ;202408250140;19.6;4
LUZ;202408250150;19.6;4
LUZ;202408250200;19.8;4
LUZ;202408250210;19.8;4
LUZ;202408250220;20.0;4
LUZ;202408250230;19.7;4
LUZ;202408250240;19.4;4
LUZ;202408250250;19.2;4
LUZ;202408250300;19.4;4
LUZ;202408250310;18.7;4
LUZ;202408250320;18.3;4
LUZ;202408250330;17.9;4
LUZ;202408250340;17.5;4
LUZ;202408250350;17.5;4
LUZ;202408250400;17.3;4
LUZ;202408250410;16.9;4
LUZ;202408250420;16.6;4
LUZ;202408250430;16.4;4
LUZ;202408250440;16.3;4
LUZ;202408250450;16.1;4
LUZ;202408250500;16.0;4
LUZ;202408250510;16.3;4
LUZ;202408250520;16.2;4
LUZ;202408250530;15.9;4
LUZ;202408250540;15.9;4
LUZ;202408250550;15.8;4
LUZ;202408250600;15.6;4
LUZ;202408250610;15.9;4
LUZ;202408250620;15.8;4
LUZ;202408250630;15.1;4
LUZ;202408250640;15.0;4
LUZ;202408250650;15.2;4
LUZ;202408250700;15.1;4
LUZ;202408250710;14.9;4
LUZ;202408250720;15.0;4
LUZ;202408250730;15.1;4
LUZ;202408250740;15.2;4
LUZ;202408250750;15.3;4
LUZ;202408250800;15.2;4
LUZ;202408250810;14.9;4
LUZ;202408250820;15.5;4
LUZ;202408250830;15.2;4
LUZ;202408250840;15.3;4
LUZ;202408250850;15.4;4
LUZ;202408250900;15.5;4
LUZ;202408250910;15.7;4
LUZ;202408250920;15.6;4
LUZ;202408250930;16.1;4
LUZ;202408250940;16.4;4
LUZ;202408250950;15.7;4
LUZ;202408251000;16.1;4
LUZ;202408251010;15.9;4
LUZ;202408251020;15.7;4
LUZ;202408251030;16.5;4
LUZ;202408251040;16.3;4
LUZ;202408251050;16.5;4
LUZ;202408251100;16.7;4
LUZ;202408251110;16.5;4
LUZ;202408251120;16.5;4
LUZ;202408251130;17.1;4
LUZ;202408251140;17.5;4
LUZ;202408251150;17.5;4
LUZ;202408251200;17.0;4
LUZ;202408251210;17.1;4
LUZ;202408251220;17.4;4
LUZ;202408251230;17.4;4
LUZ;202408251240;17.4;4
LUZ;202408251250;17.6;4
LUZ;202408251300;17.4;4
LUZ;202408251310;17.5;4
LUZ;202408251320;17.7;4
LUZ;202408251330;17.6;4
LUZ;202408251340;17.2;4
LUZ;202408251350;17.2;4
LUZ;202408251400;17.4;4
LUZ;202408251410;17.4;4
LUZ;202408251420;17.2;4
LUZ;202408251430;17.2;4
LUZ;202408251440;17.4;4
LUZ;202408251450;17.5;4
LUZ;202408251500;17.3;4
LUZ;202408251510;17.3;4
LUZ;202408251520;17.2;4
LUZ;202408251530;17.4;4
LUZ;202408251540;17.3;4
LUZ;202408251550;17.3;4
LUZ;202408251600;17.3;4
LUZ;202408251610;17.2;4
LUZ;202408251620;16.9;4
LUZ;202408251630;17.1;4
LUZ;202408251640;16.9;4
LUZ;202408251650;16.8;4
LUZ;202408251700;16.8;4
LUZ;202408251710;16.5;4
LUZ;202408251720;16.4;4
LUZ;202408251730;16.9;4
LUZ;202408251740;16.5;4
LUZ;202408251750;16.5;4
LUZ;202408251800;16.5;4
LUZ;202408251810;16.6;4
LUZ;202408251820;16.7;4
LUZ;202408251830;16.9;4
LUZ;202408251840;16.6;4
LUZ;202408251850;16.6;4
LUZ;202408251900;16.3;4
LUZ;202408251910;16.3;4
LUZ;202408251920;16.7;4
LUZ;202408251930;16.5;4
LUZ;202408251940;16.5;4
LUZ;202408251950;16.4;4
LUZ;202408252000;16.2;4
LUZ;202408252010;16.3;4
LUZ;202408252020;16.1;4
LUZ;202408252030;16.4;4
LUZ;202408252040;16.0;4
LUZ;202408252050;16.0;4
LUZ;202408252100;15.9;4
LUZ;202408252110;15.9;4
LUZ;202408252120;16.1;4
LUZ;202408252130;15.9;4
LUZ;202408252140;16.0;4
LUZ;202408252150;15.8;4
LUZ;202408252200;15.8;4
LUZ;202408252210;16.0;4
LUZ;202408252220;15.9;4
LUZ;202408252230;16.0;4
LUZ;202408252240;15.7;4
LUZ;202408252250;15.5;4
LUZ;202408252300;15.9;4
LUZ;202408252310;16.1;4
LUZ;202408252320;15.9;4
LUZ;202408252330;16.1;4
LUZ;202408252340;15.8;4
LUZ;202408252350;16.1;4
LUZ;202408260000;16.3;4
LUZ;202408260010;15.8;4
LUZ;202408260020;16.3;4
LUZ;202408260030;16.2;4
LUZ;202408260040;16.3;4
LUZ;202408260050;16.0;4
LUZ;202408260100;16.1;4
LUZ;202408260110;16.1;4
LUZ;202408260120;16.1;4
LUZ;202408260130;16.3;4
LUZ;202408260140;16.1;4
LUZ;202408260150;16.1;4
LUZ;202408260200;16.0;4
LUZ;202408260210;16.1;4
LUZ;202408260220;15.9;4
LUZ;202408260230;15.8;4
LUZ;202408260240;15.8;4
LUZ;202408260250;15.7;4
LUZ;202408260300;15.8;4
LUZ;202408260310;15.8;4
LUZ;202408260320;16.0;4
LUZ;202408260330;15.8;4
LUZ;202408260340;15.8;4
LUZ;202408260350;15.6;4
LUZ;202408260400;15.5;4
LUZ;202408260410;15.4;4
LUZ;202408260420;15.5;4
LUZ;202408260430;15.5;4
LUZ;202408260440;15.6;4
LUZ;202408260450;15.6;4
LUZ;202408260500;15.6;4
LUZ;202408260510;15.7;4
LUZ;202408260520;15.7;4
LUZ;202408260530;15.8;4
LUZ;202408260540;15.9;4
LUZ;202408260550;16.0;4
LUZ;202408260600;15.9;4
LUZ;202408260610;15.7;4
LUZ;202408260620;15.8;4
LUZ;202408260630;15.6;4
LUZ;202408260640;15.7;4
LUZ;202408260650;15.4;4
LUZ;202408260700;15.5;4
LUZ;202408260710;15.7;4
LUZ;202408260720;15.5;4
LUZ;202408260730;15.4;4
LUZ;202408260740;15.5;4
LUZ;202408260750;15.6;4
LUZ;202408260800;15.6;4
LUZ;202408260810;15.7;4
LUZ;202408260820;16.0;4
LUZ;202408260830;16.2;4
LUZ;202408260840;16.2;4
LUZ;202408260850;16.1;4
LUZ;202408260900;16.5;4
LUZ;202408260910;16.9;4
LUZ;202408260920;16.5;4
LUZ;202408260930;16.6;4
LUZ;202408260940;16.5;4
LUZ;202408260950;16.6;4
LUZ;202408261000;16.4;4
LUZ;202408261010;16.6;4
LUZ;202408261020;16.6;4
LUZ;202408261030;16.8;4
LUZ;202408261040;16.9;4
LUZ;202408261050;17.4;4
LUZ;202408261100;17.4;4
LUZ;202408261110;18.2;4
LUZ;202408261120;17.9;4
LUZ;202408261130;17.8;4
LUZ;202408261140;17.8;4
LUZ;202408261150;17.9;4
LUZ;202408261200;18.2;4
LUZ;202408261210;18.6;4
LUZ;202408261220;18.5;4
LUZ;202408261230;18.4;4
LUZ;202408261240;18.5;4
LUZ;202408261250;18.7;4
LUZ;202408261300;18.7;4
LUZ;202408261310;19.4;4
LUZ;202408261320;19.1;4
LUZ;202408261330;19.1;4
LUZ;202408261340;19.2;4
LUZ;202408261350;19.1;4
LUZ;202408261400;18.9;4
LUZ;202408261410;18.9;4
LUZ;202408261420;18.6;4
LUZ;202408261430;18.5;4
LUZ;202408261440;18.7;4
LUZ;202408261450;19.0;4
LUZ;202408261500;18.4;4
LUZ;202408261510;18.6;4
LUZ;202408261520;18.6;4
LUZ;202408261530;18.6;4
LUZ;202408261540;18.4;4
LUZ;202408261550;18.5;4
LUZ;202408261600;18.5;4
LUZ;202408261610;18.4;4
LUZ;202408261620;18.5;4
LUZ;202408261630;18.4;4
LUZ;202408261640;18.3;4
LUZ;202408261650;18.3;4
LUZ;202408261700;18.7;4
LUZ;202408261710;18.2;4
LUZ;202408261720;18.1;4
LUZ;202408261730;18.0;4
LUZ;202408261740;18.1;4
LUZ;202408261750;18.3;4
LUZ;202408261800;18.2;4
LUZ;202408261810;18.3;4
LUZ;202408261820;18.1;4
LUZ;202408261830;17.6;4
LUZ;202408261840;17.7;4
LUZ;202408261850;17.6;4
LUZ;202408261900;17.6;4
LUZ;202408261910;17.5;4
LUZ;202408261920;17.5;4
LUZ;202408261930;17.3;4
LUZ;202408261940;17.5;4
LUZ;202408261950;17.5;4
LUZ;202408262000;17.5;4
LUZ;202408262010;17.2;4
LUZ;202408262020;17.4;4
LUZ;202408262030;17.4;4
LUZ;202408262040;16.9;4
LUZ;202408262050;17.0;4
LUZ;202408262100;17.4;4
LUZ;202408262110;17.1;4
LUZ;202408262120;17.1;4
LUZ;202408262130;17.0;4
LUZ;202408262140;17.0;4
LUZ;202408262150;17.1;4
LUZ;202408262200;17.3;4
LUZ;202408262210;16.8;4
LUZ;202408262220;16.8;4
LUZ;202408262230;16.9;4
LUZ;202408262240;17.2;4
LUZ;202408262250;17.1;4
LUZ;202408262300;17.1;4
LUZ;202408262310;16.9;4
LUZ;202408262320;16.9;4
LUZ;202408262330;16.6;4
LUZ;202408262340;16.6;4
LUZ;202408262350;16.7;4
LUZ;202408270000;17.2;4
LUZ;202408270010;16.7;4
LUZ;202408270020;16.7;4
LUZ;202408270030;16.6;4
LUZ;202408270040;16.5;4
LUZ;202408270050;16.6;4
LUZ;202408270100;16.5;4
LUZ;202408270110;16.5;4
LUZ;202408270120;16.3;4
LUZ;202408270130;16.4;4
LUZ;202408270140;16.4;4
LUZ;202408270150;16.3;4
LUZ;202408270200;16.1;4
LUZ;202408270210;16.2;4
LUZ;202408270220;16.1;4
LUZ;202408270230;16.0;4
LUZ;202408270240;16.0;4
LUZ;202408270250;15.9;4
LUZ;202408270300;16.0;4
LUZ;202408270310;16.0;4
LUZ;202408270320;15.7;4
LUZ;202408270330;15.7;4
LUZ;202408270340;15.7;4
LUZ;202408270350;15.7;4
LUZ;202408270400;15.8;4
LUZ;202408270410;15.7;4
LUZ;202408270420;15.8;4
LUZ;202408270430;15.7;4
LUZ;202408270440;15.7;4
LUZ;202408270450;15.6;4
LUZ;202408270500;15.6;4
LUZ;202408270510;15.6;4
LUZ;202408270520;15.5;4
LUZ;202408270530;15.4;4
LUZ;202408270540;15.5;4
LUZ;202408270550;15.6;4
LUZ;202408270600;15.4;4
LUZ;202408270610;15.5;4
LUZ;202408270620;15.5;4
LUZ;202408270630;15.7;4
LUZ;202408270640;15.8;4
LUZ;202408270650;15.7;4
LUZ;202408270700;16.1;4
LUZ;202408270710;15.9;4
LUZ;202408270720;16.0;4
LUZ;202408270730;16.1;4
LUZ;202408270740;16.1;4
LUZ;202408270750;16.4;4
LUZ;202408270800;16.8;4
LUZ;202408270810;16.9;4
LUZ;202408270820;17.3;4
LUZ;202408270830;17.6;4
LUZ;202408270840;17.7;4
LUZ;202408270850;18.1;4
LUZ;202408270900;18.9;4
LUZ;202408270910;18.5;4
LUZ;202408270920;18.1;4
LUZ;202408270930;18.0;4
LUZ;202408270940;18.2;4
LUZ;202408270950;18.3;4
LUZ;202408271000;18.5;4
LUZ;202408271010;18.4;4
LUZ;202408271020;18.7;4
LUZ;202408271030;18.9;4
LUZ;202408271040;19.0;4
LUZ;202408271050;19.1;4
LUZ;202408271100;19.4;4
LUZ;202408271110;19.6;4
LUZ;202408271120;19.5;4
LUZ;202408271130;19.4;4
LUZ;202408271140;19.9;4
LUZ;202408271150;19.6;4
LUZ;202408271200;19.5;4
LUZ;202408271210;19.9;4
LUZ;202408271220;19.9;4
LUZ;202408271230;20.0;4
LUZ;202408271240;20.9;4
LUZ;202408271250;20.7;4
LUZ;202408271300;22.5;4
LUZ;202408271310;20.6;4
LUZ;202408271320;21.1;4
LUZ;202408271330;21.1;4
LUZ;202408271340;21.8;4
LUZ;202408271350;21.5;4
LUZ;202408271400;21.2;4
LUZ;202408271410;20.9;4
LUZ;202408271420;22.0;4
LUZ;202408271430;22.5;4
LUZ;202408271440;21.8;4
LUZ;202408271450;21.8;4
LUZ;202408271500;21.7;4
LUZ;202408271510;21.7;4
LUZ;202408271520;22.0;4
LUZ;202408271530;21.7;4
LUZ;202408271540;21.3;4
LUZ;202408271550;22.0;4
LUZ;202408271600;21.7;4
LUZ;202408271610;21.2;4
LUZ;202408271620;21.4;4
LUZ;202408271630;21.0;4
LUZ;202408271640;21.0;4
LUZ;202408271650;21.3;4
LUZ;202408271700;20.8;4
LUZ;202408271710;20.3;4
LUZ;202408271720;20.7;4
LUZ;202408271730;20.2;4
LUZ;202408271740;20.4;4
LUZ;202408271750;20.5;4
LUZ;202408271800;20.2;4
LUZ;202408271810;19.4;4
LUZ;202408271820;19.2;4
LUZ;202408271830;19.4;4
LUZ;202408271840;18.7;4
LUZ;202408271850;18.7;4
LUZ;202408271900;18.7;4
LUZ;202408271910;17.5;4
LUZ;202408271920;17.5;4
LUZ;202408271930;17.7;4
LUZ;202408271940;17.5;4
LUZ;202408271950;17.3;4
LUZ;202408272000;16.9;4
LUZ;202408272010;16.9;4
LUZ;202408272020;17.1;4
LUZ;202408272030;16.8;4
LUZ;202408272040;17.0;4
LUZ;202408272050;17.2;4
LUZ;202408272100;17.0;4
LUZ;202408272110;17.0;4
LUZ;202408272120;16.7;4
LUZ;202408272130;16.5;4
LUZ;202408272140;17.0;4
LUZ;202408272150;16.6;4
LUZ;202408272200;16.0;4
LUZ;202408272210;16.5;4
LUZ;202408272220;16.3;4
LUZ;202408272230;16.1;4
LUZ;202408272240;16.3;4
LUZ;202408272250;16.3;4
LUZ;202408272300;16.1;4
LUZ;202408272310;15.9;4
LUZ;202408272320;16.1;4
LUZ;202408272330;15.9;4
LUZ;202408272340;16.1;4
LUZ;202408272350;15.9;4
LUZ;202408280000;15.6;4
LUZ;202408280010;15.7;4
LUZ;202408280020;15.7;4
LUZ;202408280030;15.0;4
LUZ;202408280040;15.4;4
LUZ;202408280050;15.1;4
LUZ;202408280100;15.0;4
LUZ;202408280110;15.2;4
LUZ;202408280120;15.1;4
LUZ;202408280130;15.2;4
LUZ;202408280140;15.2;4
LUZ;202408280150;15.0;4
LUZ;202408280200;15.0;4
LUZ;202408280210;15.0;4
LUZ;202408280220;14.6;4
LUZ;202408280230;14.8;4
LUZ;202408280240;14.8;4
LUZ;202408280250;14.8;4
LUZ;202408280300;14.5;4
LUZ;202408280310;14.9;4
LUZ;202408280320;14.8;4
LUZ;202408280330;14.8;4
LUZ;202408280340;14.5;4
LUZ;202408280350;14.7;4
LUZ;202408280400;14.6;4
LUZ;202408280410;14.8;4
LUZ;202408280420;14.1;4
LUZ;202408280430;14.7;4
LUZ;202408280440;14.7;4
LUZ;202408280450;14.6;4
LUZ;202408280500;14.6;4
LUZ;202408280510;14.7;4
LUZ;202408280520;14.9;4
LUZ;202408280530;15.0;4
LUZ;202408280540;15.1;4
LUZ;202408280550;15.5;4
LUZ;202408280600;15.8;4
LUZ;202408280610;16.2;4
LUZ;202408280620;16.7;4
LUZ;202408280630;16.9;4
LUZ;202408280640;17.5;4
LUZ;202408280650;17.9;4
LUZ;202408280700;17.7;4
LUZ;202408280710;18.3;4
LUZ;202408280720;19.1;4
LUZ;202408280730;18.8;4
LUZ;202408280740;19.1;4
LUZ;202408280750;19.5;4
LUZ;202408280800;19.8;4
LUZ;202408280810;20.3;4
LUZ;202408280820;20.8;4
LUZ;202408280830;21.4;4
LUZ;202408280840;21.2;4
LUZ;202408280850;21.5;4
LUZ;202408280900;22.0;4
LUZ;202408280910;22.5;4
LUZ;202408280920;22.5;4
LUZ;202408280930;22.6;4
LUZ;202408280940;23.7;4
LUZ;202408280950;23.5;4
LUZ;202408281000;23.8;4
LUZ;202408281010;24.2;4
LUZ;202408281020;24.5;4
LUZ;202408281030;24.7;4
LUZ;202408281040;24.7;4
LUZ;202408281050;25.3;4
LUZ;202408281100;25.9;4
LUZ;202408281110;25.9;4
LUZ;202408281120;26.0;4
LUZ;202408281130;26.2;4
LUZ;202408281140;26.3;4
LUZ;202408281150;26.7;4
LUZ;202408281200;27.0;4
LUZ;202408281210;27.1;4
LUZ;202408281220;27.3;4
LUZ;202408281230;27.5;4
LUZ;202408281240;27.8;4
LUZ;202408281250;28.4;4
LUZ;202408281300;27.6;4
LUZ;202408281310;27.7;4
LUZ;202408281320;28.1;4
LUZ;202408281330;28.3;4
LUZ;202408281340;28.0;4
LUZ;202408281350;28.2;4
LUZ;202408281400;28.4;4
LUZ;202408281410;28.7;4
LUZ;202408281420;28.4;4
LUZ;202408281430;28.4;4
LUZ;202408281440;28.7;4
LUZ;202408281450;28.6;4
LUZ;202408281500;27.1;4
LUZ;202408281510;28.0;4
LUZ;202408281520;27.5;4
LUZ;202408281530;28.6;4
LUZ;202408281540;28.5;4
LUZ;202408281550;27.2;4
LUZ;202408281600;27.1;4
LUZ;202408281610;28.4;4
LUZ;202408281620;26.6;4
LUZ;202408281630;26.4;4
LUZ;202408281640;26.4;4
LUZ;202408281650;25.8;4
LUZ;202408281700;25.3;4
LUZ;202408281710;25.7;4
LUZ;202408281720;26.1;4
LUZ;202408281730;25.7;4
LUZ;202408281740;25.1;4
LUZ;202408281750;24.6;4
LUZ;202408281800;24.4;4
LUZ;202408281810;23.5;4
LUZ;202408281820;23.3;4
LUZ;202408281830;22.8;4
LUZ;202408281840;22.0;4
LUZ;202408281850;22.8;4
LUZ;202408281900;21.4;4
LUZ;202408281910;20.0;4
LUZ;202408281920;21.1;4
LUZ;202408281930;20.4;4
LUZ;202408281940;20.6;4
LUZ;202408281950;20.3;4
LUZ;202408282000;20.3;4
LUZ;202408282010;20.2;4
LUZ;202408282020;20.8;4
LUZ;202408282030;19.5;4
LUZ;202408282040;20.0;4
LUZ;202408282050;19.6;4
LUZ;202408282100;20.1;4
LUZ;202408282110;20.8;4
LUZ;202408282120;19.6;4
LUZ;202408282130;19.5;4
LUZ;202408282140;20.4;4
LUZ;202408282150;18.5;4
LUZ;202408282200;19.4;4
LUZ;202408282210;19.9;4
LUZ;202408282220;19.1;4
LUZ;202408282230;19.0;4
LUZ;202408282240;18.1;4
LUZ;202408282250;18.6;4
LUZ;202408282300;18.1;4
LUZ;202408282310;18.0;4
LUZ;202408282320;18.4;4
LUZ;202408282330;18.2;4
LUZ;202408282340;18.4;4
LUZ;202408282350;18.1;4
LUZ;202408290000;18.3;4
LUZ;202408290010;18.0;4
LUZ;202408290020;18.4;4
LUZ;202408290030;18.1;4
LUZ;202408290040;18.0;4
LUZ;202408290050;18.0;4
LUZ;202408290100;18.3;4
LUZ;202408290110;18.1;4
LUZ;202408290120;18.3;4
LUZ;202408290130;18.2;4
LUZ;202408290140;18.1;4
LUZ;202408290150;17.9;4
LUZ;202408290200;17.9;4
LUZ;202408290210;17.7;4
LUZ;202408290220;17.3;4
LUZ;202408290230;17.5;4
LUZ;202408290240;17.7;4
