time;stn;htoauts0;qhtoauts0
202404170420;LUZ;0;4
202404170430;LUZ;0;4
202404170440;LUZ;0;4
202404170450;LUZ;0;4
202404170500;LUZ;0;4
202404170510;LUZ;0;4
202404170520;LUZ;0;4
202404170530;LUZ;0;4
202404170540;LUZ;0;4
202404170550;LUZ;0;4
202404170600;LUZ;0;4
202404170610;LUZ;0;4
202404170620;LUZ;0;4
202404170630;LUZ;0;4
202404170640;LUZ;0;4
202404170650;LUZ;0;4
202404170700;LUZ;0;4
202404170710;LUZ;0;4
202404170720;LUZ;0;4
202404170730;LUZ;0;4
202404170740;LUZ;0;4
202404170750;LUZ;0;4
202404170800;LUZ;0;4
202404170810;LUZ;0;4
202404170820;LUZ;0;4
202404170830;LUZ;0;4
202404170840;LUZ;0;4
202404170850;LUZ;0;4
202404170900;LUZ;0;4
202404170910;LUZ;0;4
202404170920;LUZ;0;4
202404170930;LUZ;0;4
202404170940;LUZ;-;-
202404170950;LUZ;0;4
202404171000;LUZ;0;4
202404171010;LUZ;0;4
202404171020;LUZ;0;4
202404171030;LUZ;0;4
202404171040;LUZ;0;4
202404171050;LUZ;0;4
202404171100;LUZ;0;4
202404171110;LUZ;0;4
202404171120;LUZ;0;4
202404171130;LUZ;0;4
202404171140;LUZ;0;4
202404171150;LUZ;0;4
202404171200;LUZ;0;4
202404171210;LUZ;0;4
202404171220;LUZ;0;4
202404171230;LUZ;0;4
202404171240;LUZ;0;4
202404171250;LUZ;0;4
202404171300;LUZ;0;4
202404171310;LUZ;0;4
202404171320;LUZ;0;4
202404171330;LUZ;0;4
202404171340;LUZ;0;4
202404171350;LUZ;0;4
202404171400;LUZ;0;4
202404171410;LUZ;0;4
202404171420;LUZ;0;4
202404171430;LUZ;0;4
202404171440;LUZ;0;4
202404171450;LUZ;0;4
202404171500;LUZ;0;4
202404171510;LUZ;0;4
202404171520;LUZ;0;4
202404171530;LUZ;0;4
202404171540;LUZ;0;4
202404171550;LUZ;0;4
202404171600;LUZ;0;4
202404171610;LUZ;0;4
202404171620;LUZ;0;4
202404171630;LUZ;0;4
202404171640;LUZ;0;4
202404171650;LUZ;0;4
202404171700;LUZ;0;4
202404171710;LUZ;0;4
202404171720;LUZ;0;4
202404171730;LUZ;0;4
202404171740;LUZ;0;4
202404171750;LUZ;0;4
202404171800;LUZ;0;4
202404171810;LUZ;0;4
202404171820;LUZ;0;4
202404171830;LUZ;0;4
202404171840;LUZ;0;4
202404171850;LUZ;0;4
202404171900;LUZ;0;4
202404171910;LUZ;0;4
202404171920;LUZ;0;4
202404171930;LUZ;0;4
202404171940;LUZ;0;4
202404171950;LUZ;0;4
202404172000;LUZ;0;4
202404172010;LUZ;0;4
202404172020;LUZ;0;4
202404172030;LUZ;0;4
202404172040;LUZ;0;4
202404172050;LUZ;0;4
202404172100;LUZ;0;4
202404172110;LUZ;0;4
202404172120;LUZ;0;4
202404172130;LUZ;0;4
202404172140;LUZ;0;4
202404172150;LUZ;0;4
202404172200;LUZ;0;4
202404172210;LUZ;0;4
202404172220;LUZ;0;4
202404172230;LUZ;0;4
202404172240;LUZ;0;4
202404172250;LUZ;0;4
202404172300;LUZ;0;4
202404172310;LUZ;0;4
202404172320;LUZ;0;4
202404172330;LUZ;0;4
202404172340;LUZ;0;4
202404172350;LUZ;0;4
202404180000;LUZ;0;4
202404180010;LUZ;0;4
202404180020;LUZ;0;4
202404180030;LUZ;0;4
202404180040;LUZ;0;4
202404180050;LUZ;0;4
202404180100;LUZ;0;4
202404180110;LUZ;0;4
202404180120;LUZ;0;4
202404180130;LUZ;0;4
202404180140;LUZ;0;4
202404180150;LUZ;0;4
202404180200;LUZ;0;4
202404180210;LUZ;0;4
202404180220;LUZ;0;4
202404180230;LUZ;0;4
202404180240;LUZ;0;4
202404180250;LUZ;0;4
202404180300;LUZ;0;4
202404180310;LUZ;0;4
202404180320;LUZ;0;4
202404180330;LUZ;0;4
202404180340;LUZ;0;4
202404180350;LUZ;0;4
202404180400;LUZ;0;4
202404180410;LUZ;0;4
202404180420;LUZ;0;4
202404180430;LUZ;0;4
202404180440;LUZ;0;4
202404180450;LUZ;0;4
202404180500;LUZ;0;4
202404180510;LUZ;0;4
202404180520;LUZ;0;4
202404180530;LUZ;0;4
202404180540;LUZ;0;4
202404180550;LUZ;0;4
202404180600;LUZ;0;4
202404180610;LUZ;0;4
202404180620;LUZ;0;4
202404180630;LUZ;0;4
202404180640;LUZ;0;4
202404180650;LUZ;0;4
202404180700;LUZ;0;4
202404180710;LUZ;0;4
202404180720;LUZ;0;4
202404180730;LUZ;0;4
202404180740;LUZ;0;4
202404180750;LUZ;0;4
202404180800;LUZ;0;4
202404180810;LUZ;0;4
202404180820;LUZ;0;4
202404180830;LUZ;0;4
202404180840;LUZ;0;4
202404180850;LUZ;0;4
202404180900;LUZ;0;4
202404180910;LUZ;0;4
202404180920;LUZ;0;4
202404180930;LUZ;0;4
202404180940;LUZ;0;4
202404180950;LUZ;0;4
202404181000;LUZ;0;4
202404181010;LUZ;0;4
202404181020;LUZ;0;4
202404181030;LUZ;0;4
202404181040;LUZ;0;4
202404181050;LUZ;0;4
202404181100;LUZ;0;4
202404181110;LUZ;0;4
202404181120;LUZ;0;4
202404181130;LUZ;0;4
202404181140;LUZ;0;4
202404181150;LUZ;0;4
202404181200;LUZ;0;4
202404181210;LUZ;0;4
202404181220;LUZ;0;4
202404181230;LUZ;0;4
202404181240;LUZ;0;4
202404181250;LUZ;0;4
202404181300;LUZ;0;4
202404181310;LUZ;0;4
202404181320;LUZ;0;4
202404181330;LUZ;0;4
202404181340;LUZ;0;4
202404181350;LUZ;0;4
202404181400;LUZ;0;4
202404181410;LUZ;0;4
202404181420;LUZ;0;4
202404181430;LUZ;0;4
202404181440;LUZ;0;4
202404181450;LUZ;0;4
202404181500;LUZ;0;4
202404181510;LUZ;0;4
202404181520;LUZ;0;4
202404181530;LUZ;0;4
202404181540;LUZ;0;4
202404181550;LUZ;0;4
202404181600;LUZ;0;4
202404181610;LUZ;0;4
202404181620;LUZ;0;4
202404181630;LUZ;0;4
202404181640;LUZ;0;4
202404181650;LUZ;0;4
202404181700;LUZ;0;4
202404181710;LUZ;0;4
202404181720;LUZ;0;4
202404181730;LUZ;0;4
202404181740;LUZ;0;4
202404181750;LUZ;0;4
202404181800;LUZ;0;4
202404181810;LUZ;0;4
202404181820;LUZ;0;4
202404181830;LUZ;0;4
202404181840;LUZ;0;4
202404181850;LUZ;0;4
202404181900;LUZ;0;4
202404181910;LUZ;0;4
202404181920;LUZ;0;4
202404181930;LUZ;0;4
202404181940;LUZ;0;4
202404181950;LUZ;0;4
202404182000;LUZ;0;4
202404182010;LUZ;0;4
202404182020;LUZ;0;4
202404182030;LUZ;0;4
202404182040;LUZ;0;4
202404182050;LUZ;0;4
202404182100;LUZ;0;4
202404182110;LUZ;0;4
202404182120;LUZ;0;4
202404182130;LUZ;0;4
202404182140;LUZ;0;4
202404182150;LUZ;0;4
202404182200;LUZ;0;4
202404182210;LUZ;0;4
202404182220;LUZ;0;4
202404182230;LUZ;0;4
202404182240;LUZ;0;4
202404182250;LUZ;0;4
202404182300;LUZ;0;4
202404182310;LUZ;0;4
202404182320;LUZ;0;4
202404182330;LUZ;0;4
202404182340;LUZ;0;4
202404182350;LUZ;0;4
202404190000;LUZ;0;4
202404190010;LUZ;0;4
202404190020;LUZ;0;4
202404190030;LUZ;0;4
202404190040;LUZ;0;4
202404190050;LUZ;0;4
202404190100;LUZ;0;4
202404190110;LUZ;0;4
202404190120;LUZ;0;4
202404190130;LUZ;0;4
202404190140;LUZ;0;4
202404190150;LUZ;0;4
202404190200;LUZ;0;4
202404190210;LUZ;0;4
202404190220;LUZ;0;4
202404190230;LUZ;0;4
202404190240;LUZ;0;4
202404190250;LUZ;0;4
202404190300;LUZ;0;4
202404190310;LUZ;0;4
202404190320;LUZ;0;4
202404190330;LUZ;0;4
202404190340;LUZ;0;4
202404190350;LUZ;0;4
202404190400;LUZ;0;4
202404190410;LUZ;0;4
202404190420;LUZ;0;4
202404190430;LUZ;0;4
202404190440;LUZ;0;4
202404190450;LUZ;0;4
202404190500;LUZ;0;4
202404190510;LUZ;0;4
202404190520;LUZ;0;4
202404190530;LUZ;0;4
202404190540;LUZ;0;4
202404190550;LUZ;0;4
202404190600;LUZ;0;4
202404190610;LUZ;0;4
202404190620;LUZ;0;4
202404190630;LUZ;0;4
202404190640;LUZ;0;4
202404190650;LUZ;0;4
202404190700;LUZ;0;4
202404190710;LUZ;0;4
202404190720;LUZ;0;4
202404190730;LUZ;0;4
202404190740;LUZ;0;4
202404190750;LUZ;0;4
202404190800;LUZ;0;4
202404190810;LUZ;0;4
202404190820;LUZ;0;4
202404190830;LUZ;0;4
202404190840;LUZ;0;4
202404190850;LUZ;0;4
202404190900;LUZ;0;4
202404190910;LUZ;0;4
202404190920;LUZ;0;4
202404190930;LUZ;0;4
202404190940;LUZ;0;4
202404190950;LUZ;0;4
202404191000;LUZ;0;4
202404191010;LUZ;0;4
202404191020;LUZ;0;4
202404191030;LUZ;0;4
202404191040;LUZ;0;4
202404191050;LUZ;0;4
202404191100;LUZ;0;4
202404191110;LUZ;0;4
202404191120;LUZ;0;4
202404191130;LUZ;0;4
202404191140;LUZ;0;4
202404191150;LUZ;0;4
202404191200;LUZ;0;4
202404191210;LUZ;0;4
202404191220;LUZ;0;4
202404191230;LUZ;0;4
202404191240;LUZ;0;4
202404191250;LUZ;0;4
202404191300;LUZ;0;4
202404191310;LUZ;0;4
202404191320;LUZ;0;4
202404191330;LUZ;0;4
202404191340;LUZ;0;4
202404191350;LUZ;0;4
202404191400;LUZ;0;4
202404191410;LUZ;0;4
202404191420;LUZ;0;4
202404191430;LUZ;0;4
202404191440;LUZ;0;4
202404191450;LUZ;0;4
202404191500;LUZ;0;4
202404191510;LUZ;0;4
202404191520;LUZ;0;4
202404191530;LUZ;0;4
202404191540;LUZ;0;4
202404191550;LUZ;0;4
202404191600;LUZ;0;4
202404191610;LUZ;0;4
202404191620;LUZ;0;4
202404191630;LUZ;0;4
202404191640;LUZ;0;4
202404191650;LUZ;0;4
202404191700;LUZ;0;4
202404191710;LUZ;0;4
202404191720;LUZ;0;4
202404191730;LUZ;0;4
202404191740;LUZ;0;4
202404191750;LUZ;0;4
202404191800;LUZ;0;4
202404191810;LUZ;0;4
202404191820;LUZ;0;4
202404191830;LUZ;0;4
202404191840;LUZ;0;4
202404191850;LUZ;0;4
202404191900;LUZ;0;4
202404191910;LUZ;0;4
202404191920;LUZ;0;4
202404191930;LUZ;0;4
202404191940;LUZ;0;4
202404191950;LUZ;0;4
202404192000;LUZ;0;4
202404192010;LUZ;0;4
202404192020;LUZ;0;4
202404192030;LUZ;0;4
202404192040;LUZ;0;4
202404192050;LUZ;0;4
202404192100;LUZ;0;4
202404192110;LUZ;0;4
202404192120;LUZ;0;4
202404192130;LUZ;0;4
202404192140;LUZ;0;4
202404192150;LUZ;0;4
202404192200;LUZ;0;4
202404192210;LUZ;0;4
202404192220;LUZ;0;4
202404192230;LUZ;0;4
202404192240;LUZ;0;4
202404192250;LUZ;0;4
202404192300;LUZ;0;4
202404192310;LUZ;0;4
202404192320;LUZ;0;4
202404192330;LUZ;0;4
202404192340;LUZ;0;4
202404192350;LUZ;0;4
202404200000;LUZ;0;4
202404200010;LUZ;0;4
202404200020;LUZ;0;4
202404200030;LUZ;0;4
202404200040;LUZ;0;4
202404200050;LUZ;0;4
202404200100;LUZ;0;4
202404200110;LUZ;0;4
202404200120;LUZ;0;4
202404200130;LUZ;0;4
202404200140;LUZ;0;4
202404200150;LUZ;0;4
202404200200;LUZ;0;4
202404200210;LUZ;0;4
202404200220;LUZ;0;4
202404200230;LUZ;0;4
202404200240;LUZ;0;4
202404200250;LUZ;0;4
202404200300;LUZ;0;4
202404200310;LUZ;0;4
202404200320;LUZ;0;4
202404200330;LUZ;0;4
202404200340;LUZ;0;4
202404200350;LUZ;0;4
202404200400;LUZ;0;4
202404200410;LUZ;0;4
202404200420;LUZ;0;4
202404200430;LUZ;0;4
202404200440;LUZ;0;4
202404200450;LUZ;0;4
202404200500;LUZ;0;4
202404200510;LUZ;0;4
202404200520;LUZ;0;4
202404200530;LUZ;0;4
202404200540;LUZ;0;4
202404200550;LUZ;0;4
202404200600;LUZ;0;4
202404200610;LUZ;0;4
202404200620;LUZ;0;4
202404200630;LUZ;0;4
202404200640;LUZ;0;4
202404200650;LUZ;0;4
202404200700;LUZ;0;4
202404200710;LUZ;0;4
202404200720;LUZ;0;4
202404200730;LUZ;0;4
202404200740;LUZ;0;4
202404200750;LUZ;0;4
202404200800;LUZ;0;4
202404200810;LUZ;0;4
202404200820;LUZ;0;4
202404200830;LUZ;0;4
202404200840;LUZ;0;4
202404200850;LUZ;0;4
202404200900;LUZ;0;4
202404200910;LUZ;0;4
202404200920;LUZ;0;4
202404200930;LUZ;0;4
202404200940;LUZ;0;4
202404200950;LUZ;0;4
202404201000;LUZ;0;4
202404201010;LUZ;0;4
202404201020;LUZ;0;4
202404201030;LUZ;0;4
202404201040;LUZ;0;4
202404201050;LUZ;0;4
202404201100;LUZ;0;4
202404201110;LUZ;0;4
202404201120;LUZ;0;4
202404201130;LUZ;0;4
202404201140;LUZ;0;4
202404201150;LUZ;0;4
202404201200;LUZ;0;4
202404201210;LUZ;0;4
202404201220;LUZ;0;4
202404201230;LUZ;0;4
202404201240;LUZ;0;4
202404201250;LUZ;0;4
202404201300;LUZ;0;4
202404201310;LUZ;0;4
202404201320;LUZ;0;4
202404201330;LUZ;0;4
202404201340;LUZ;0;4
202404201350;LUZ;0;4
202404201400;LUZ;0;4
202404201410;LUZ;0;4
202404201420;LUZ;0;4
202404201430;LUZ;0;4
202404201440;LUZ;0;4
202404201450;LUZ;0;4
202404201500;LUZ;0;4
202404201510;LUZ;0;4
202404201520;LUZ;0;4
202404201530;LUZ;0;4
202404201540;LUZ;0;4
202404201550;LUZ;0;4
202404201600;LUZ;0;4
202404201610;LUZ;0;4
202404201620;LUZ;0;4
202404201630;LUZ;0;4
202404201640;LUZ;0;4
202404201650;LUZ;0;4
202404201700;LUZ;0;4
202404201710;LUZ;0;4
202404201720;LUZ;0;4
202404201730;LUZ;0;4
202404201740;LUZ;0;4
202404201750;LUZ;0;4
202404201800;LUZ;0;4
202404201810;LUZ;0;4
202404201820;LUZ;0;4
202404201830;LUZ;0;4
202404201840;LUZ;0;4
202404201850;LUZ;0;4
202404201900;LUZ;0;4
202404201910;LUZ;0;4
202404201920;LUZ;0;4
202404201930;LUZ;0;4
202404201940;LUZ;0;4
202404201950;LUZ;0;4
202404202000;LUZ;0;4
202404202010;LUZ;0;4
202404202020;LUZ;0;4
202404202030;LUZ;0;4
202404202040;LUZ;0;4
202404202050;LUZ;0;4
202404202100;LUZ;0;4
202404202110;LUZ;0;4
202404202120;LUZ;0;4
202404202130;LUZ;0;4
202404202140;LUZ;0;4
202404202150;LUZ;0;4
202404202200;LUZ;0;4
202404202210;LUZ;0;4
202404202220;LUZ;0;4
202404202230;LUZ;0;4
202404202240;LUZ;0;4
202404202250;LUZ;0;4
202404202300;LUZ;0;4
202404202310;LUZ;0;4
202404202320;LUZ;0;4
202404202330;LUZ;0;4
202404202340;LUZ;0;4
202404202350;LUZ;0;4
202404210000;LUZ;0;4
202404210010;LUZ;0;4
202404210020;LUZ;0;4
202404210030;LUZ;0;4
202404210040;LUZ;0;4
202404210050;LUZ;0;4
202404210100;LUZ;0;4
202404210110;LUZ;0;4
202404210120;LUZ;0;4
202404210130;LUZ;0;4
202404210140;LUZ;0;4
202404210150;LUZ;0;4
202404210200;LUZ;0;4
202404210210;LUZ;0;4
202404210220;LUZ;0;4
202404210230;LUZ;0;4
202404210240;LUZ;0;4
202404210250;LUZ;0;4
202404210300;LUZ;0;4
202404210310;LUZ;0;4
202404210320;LUZ;0;4
202404210330;LUZ;0;4
202404210340;LUZ;0;4
202404210350;LUZ;0;4
202404210400;LUZ;0;4
202404210410;LUZ;0;4
202404210420;LUZ;0;4
202404210430;LUZ;0;4
202404210440;LUZ;0;4
202404210450;LUZ;0;4
202404210500;LUZ;0;4
202404210510;LUZ;0;4
202404210520;LUZ;0;4
202404210530;LUZ;0;4
202404210540;LUZ;0;4
202404210550;LUZ;0;4
202404210600;LUZ;0;4
202404210610;LUZ;0;4
202404210620;LUZ;0;4
202404210630;LUZ;0;4
202404210640;LUZ;0;4
202404210650;LUZ;0;4
202404210700;LUZ;0;4
202404210710;LUZ;0;4
202404210720;LUZ;0;4
202404210730;LUZ;0;4
202404210740;LUZ;0;4
202404210750;LUZ;0;4
202404210800;LUZ;0;4
202404210810;LUZ;0;4
202404210820;LUZ;0;4
202404210830;LUZ;0;4
202404210840;LUZ;0;4
202404210850;LUZ;0;4
202404210900;LUZ;0;4
202404210910;LUZ;0;4
202404210920;LUZ;0;4
202404210930;LUZ;0;4
202404210940;LUZ;0;4
202404210950;LUZ;0;4
202404211000;LUZ;0;4
202404211010;LUZ;0;4
202404211020;LUZ;0;4
202404211030;LUZ;0;4
202404211040;LUZ;0;4
202404211050;LUZ;0;4
202404211100;LUZ;0;4
202404211110;LUZ;0;4
202404211120;LUZ;0;4
202404211130;LUZ;0;4
202404211140;LUZ;0;4
202404211150;LUZ;0;4
202404211200;LUZ;0;4
202404211210;LUZ;0;4
202404211220;LUZ;0;4
202404211230;LUZ;0;4
202404211240;LUZ;0;4
202404211250;LUZ;0;4
202404211300;LUZ;0;4
202404211310;LUZ;0;4
202404211320;LUZ;0;4
202404211330;LUZ;0;4
202404211340;LUZ;0;4
202404211350;LUZ;0;4
202404211400;LUZ;0;4
202404211410;LUZ;0;4
202404211420;LUZ;0;4
202404211430;LUZ;0;4
202404211440;LUZ;0;4
202404211450;LUZ;0;4
202404211500;LUZ;0;4
202404211510;LUZ;0;4
202404211520;LUZ;0;4
202404211530;LUZ;0;4
202404211540;LUZ;0;4
202404211550;LUZ;0;4
202404211600;LUZ;0;4
202404211610;LUZ;0;4
202404211620;LUZ;0;4
202404211630;LUZ;0;4
202404211640;LUZ;0;4
202404211650;LUZ;0;4
202404211700;LUZ;0;4
202404211710;LUZ;0;4
202404211720;LUZ;0;4
202404211730;LUZ;0;4
202404211740;LUZ;0;4
202404211750;LUZ;0;4
202404211800;LUZ;0;4
202404211810;LUZ;0;4
202404211820;LUZ;0;4
202404211830;LUZ;0;4
202404211840;LUZ;0;4
202404211850;LUZ;0;4
202404211900;LUZ;0;4
202404211910;LUZ;0;4
202404211920;LUZ;0;4
202404211930;LUZ;0;4
202404211940;LUZ;0;4
202404211950;LUZ;0;4
202404212000;LUZ;0;4
202404212010;LUZ;0;4
202404212020;LUZ;0;4
202404212030;LUZ;0;4
202404212040;LUZ;0;4
202404212050;LUZ;0;4
202404212100;LUZ;0;4
202404212110;LUZ;0;4
202404212120;LUZ;0;4
202404212130;LUZ;0;4
202404212140;LUZ;0;4
202404212150;LUZ;0;4
202404212200;LUZ;0;4
202404212210;LUZ;0;4
202404212220;LUZ;0;4
202404212230;LUZ;0;4
202404212240;LUZ;0;4
202404212250;LUZ;0;4
202404212300;LUZ;0;4
202404212310;LUZ;0;4
202404212320;LUZ;0;4
202404212330;LUZ;0;4
202404212340;LUZ;0;4
202404212350;LUZ;0;4
202404220000;LUZ;0;4
202404220010;LUZ;0;4
202404220020;LUZ;0;4
202404220030;LUZ;0;4
202404220040;LUZ;0;4
202404220050;LUZ;0;4
202404220100;LUZ;0;4
202404220110;LUZ;0;4
202404220120;LUZ;0;4
202404220130;LUZ;0;4
202404220140;LUZ;0;4
202404220150;LUZ;0;4
202404220200;LUZ;0;4
202404220210;LUZ;0;4
202404220220;LUZ;0;4
202404220230;LUZ;0;4
202404220240;LUZ;0;4
202404220250;LUZ;0;4
202404220300;LUZ;0;4
202404220310;LUZ;0;4
202404220320;LUZ;0;4
202404220330;LUZ;0;4
202404220340;LUZ;0;4
202404220350;LUZ;0;4
202404220400;LUZ;0;4
202404220410;LUZ;0;4
202404220420;LUZ;0;4
202404220430;LUZ;0;4
202404220440;LUZ;0;4
202404220450;LUZ;0;4
202404220500;LUZ;0;4
202404220510;LUZ;0;4
202404220520;LUZ;0;4
202404220530;LUZ;0;4
202404220540;LUZ;0;4
202404220550;LUZ;0;4
202404220600;LUZ;0;4
202404220610;LUZ;0;4
202404220620;LUZ;0;4
202404220630;LUZ;0;4
202404220640;LUZ;0;4
202404220650;LUZ;0;4
202404220700;LUZ;0;4
202404220710;LUZ;0;4
202404220720;LUZ;0;4
202404220730;LUZ;0;4
202404220740;LUZ;0;4
202404220750;LUZ;0;4
202404220800;LUZ;0;4
202404220810;LUZ;0;4
202404220820;LUZ;0;4
202404220830;LUZ;0;4
202404220840;LUZ;0;4
202404220850;LUZ;0;4
202404220900;LUZ;0;4
202404220910;LUZ;0;4
202404220920;LUZ;0;4
202404220930;LUZ;0;4
202404220940;LUZ;0;4
202404220950;LUZ;0;4
202404221000;LUZ;0;4
202404221010;LUZ;0;4
202404221020;LUZ;0;4
202404221030;LUZ;0;4
202404221040;LUZ;0;4
202404221050;LUZ;0;4
202404221100;LUZ;0;4
202404221110;LUZ;0;4
202404221120;LUZ;0;4
202404221130;LUZ;0;4
202404221140;LUZ;0;4
202404221150;LUZ;0;4
202404221200;LUZ;0;4
202404221210;LUZ;0;4
202404221220;LUZ;0;4
202404221230;LUZ;0;4
202404221240;LUZ;0;4
202404221250;LUZ;0;4
202404221300;LUZ;0;4
202404221310;LUZ;0;4
202404221320;LUZ;0;4
202404221330;LUZ;0;4
202404221340;LUZ;0;4
202404221350;LUZ;0;4
202404221400;LUZ;0;4
202404221410;LUZ;0;4
202404221420;LUZ;0;4
202404221430;LUZ;0;4
202404221440;LUZ;0;4
202404221450;LUZ;0;4
202404221500;LUZ;0;4
202404221510;LUZ;0;4
202404221520;LUZ;0;4
202404221530;LUZ;0;4
202404221540;LUZ;0;4
202404221550;LUZ;0;4
202404221600;LUZ;0;4
202404221610;LUZ;0;4
202404221620;LUZ;0;4
202404221630;LUZ;0;4
202404221640;LUZ;0;4
202404221650;LUZ;0;4
202404221700;LUZ;0;4
202404221710;LUZ;0;4
202404221720;LUZ;0;4
202404221730;LUZ;0;4
202404221740;LUZ;0;4
202404221750;LUZ;0;4
202404221800;LUZ;0;4
202404221810;LUZ;0;4
202404221820;LUZ;0;4
202404221830;LUZ;0;4
202404221840;LUZ;0;4
202404221850;LUZ;0;4
202404221900;LUZ;0;4
202404221910;LUZ;0;4
202404221920;LUZ;0;4
202404221930;LUZ;0;4
202404221940;LUZ;0;4
202404221950;LUZ;0;4
202404222000;LUZ;0;4
202404222010;LUZ;0;4
202404222020;LUZ;0;4
202404222030;LUZ;0;4
202404222040;LUZ;0;4
202404222050;LUZ;0;4
202404222100;LUZ;0;4
202404222110;LUZ;0;4
202404222120;LUZ;0;4
202404222130;LUZ;0;4
202404222140;LUZ;0;4
202404222150;LUZ;0;4
202404222200;LUZ;0;4
202404222210;LUZ;0;4
202404222220;LUZ;0;4
202404222230;LUZ;0;4
202404222240;LUZ;0;4
202404222250;LUZ;0;4
202404222300;LUZ;0;4
202404222310;LUZ;0;4
202404222320;LUZ;0;4
202404222330;LUZ;0;4
202404222340;LUZ;0;4
202404222350;LUZ;0;4
202404230000;LUZ;0;4
202404230010;LUZ;0;4
202404230020;LUZ;0;4
202404230030;LUZ;0;4
202404230040;LUZ;0;4
202404230050;LUZ;0;4
202404230100;LUZ;0;4
202404230110;LUZ;0;4
202404230120;LUZ;0;4
202404230130;LUZ;0;4
202404230140;LUZ;0;4
202404230150;LUZ;0;4
202404230200;LUZ;0;4
202404230210;LUZ;0;4
202404230220;LUZ;0;4
202404230230;LUZ;0;4
202404230240;LUZ;0;4
202404230250;LUZ;0;4
202404230300;LUZ;0;4
202404230310;LUZ;0;4
202404230320;LUZ;0;4
202404230330;LUZ;0;4
202404230340;LUZ;0;4
202404230350;LUZ;0;4
202404230400;LUZ;0;4
202404230410;LUZ;0;4
202404230420;LUZ;0;4
202404230430;LUZ;0;4
202404230440;LUZ;0;4
202404230450;LUZ;0;4
202404230500;LUZ;0;4
202404230510;LUZ;0;4
202404230520;LUZ;0;4
202404230530;LUZ;0;4
202404230540;LUZ;0;4
202404230550;LUZ;0;4
202404230600;LUZ;0;4
202404230610;LUZ;0;4
202404230620;LUZ;0;4
202404230630;LUZ;0;4
202404230640;LUZ;0;4
202404230650;LUZ;0;4
202404230700;LUZ;0;4
202404230710;LUZ;0;4
202404230720;LUZ;0;4
202404230730;LUZ;0;4
202404230740;LUZ;0;4
202404230750;LUZ;0;4
202404230800;LUZ;0;4
202404230810;LUZ;0;4
202404230820;LUZ;0;4
202404230830;LUZ;0;4
202404230840;LUZ;0;4
202404230850;LUZ;0;4
202404230900;LUZ;0;4
202404230910;LUZ;0;4
202404230920;LUZ;0;4
202404230930;LUZ;0;4
202404230940;LUZ;0;4
202404230950;LUZ;0;4
202404231000;LUZ;0;4
202404231010;LUZ;0;4
202404231020;LUZ;0;4
202404231030;LUZ;0;4
202404231040;LUZ;0;4
202404231050;LUZ;0;4
202404231100;LUZ;0;4
202404231110;LUZ;0;4
202404231120;LUZ;0;4
202404231130;LUZ;0;4
202404231140;LUZ;0;4
202404231150;LUZ;0;4
202404231200;LUZ;0;4
202404231210;LUZ;0;4
202404231220;LUZ;0;4
202404231230;LUZ;0;4
202404231240;LUZ;0;4
202404231250;LUZ;0;4
202404231300;LUZ;0;4
202404231310;LUZ;0;4
202404231320;LUZ;0;4
202404231330;LUZ;0;4
202404231340;LUZ;0;4
202404231350;LUZ;0;4
202404231400;LUZ;0;4
202404231410;LUZ;0;4
202404231420;LUZ;0;4
202404231430;LUZ;0;4
202404231440;LUZ;0;4
202404231450;LUZ;0;4
202404231500;LUZ;0;4
202404231510;LUZ;0;4
202404231520;LUZ;0;4
202404231530;LUZ;0;4
202404231540;LUZ;0;4
202404231550;LUZ;0;4
202404231600;LUZ;0;4
202404231610;LUZ;0;4
202404231620;LUZ;0;4
202404231630;LUZ;0;4
202404231640;LUZ;0;4
202404231650;LUZ;0;4
202404231700;LUZ;0;4
202404231710;LUZ;0;4
202404231720;LUZ;0;4
202404231730;LUZ;0;4
202404231740;LUZ;0;4
202404231750;LUZ;0;4
202404231800;LUZ;0;4
202404231810;LUZ;0;4
202404231820;LUZ;0;4
202404231830;LUZ;0;4
202404231840;LUZ;0;4
202404231850;LUZ;0;4
202404231900;LUZ;0;4
202404231910;LUZ;0;4
202404231920;LUZ;0;4
202404231930;LUZ;0;4
202404231940;LUZ;0;4
202404231950;LUZ;0;4
202404232000;LUZ;0;4
202404232010;LUZ;0;4
202404232020;LUZ;0;4
202404232030;LUZ;0;4
202404232040;LUZ;0;4
202404232050;LUZ;0;4
202404232100;LUZ;0;4
202404232110;LUZ;0;4
202404232120;LUZ;0;4
202404232130;LUZ;0;4
202404232140;LUZ;0;4
202404232150;LUZ;0;4
202404232200;LUZ;0;4
202404232210;LUZ;0;4
202404232220;LUZ;0;4
202404232230;LUZ;0;4
202404232240;LUZ;0;4
202404232250;LUZ;0;4
202404232300;LUZ;0;4
202404232310;LUZ;0;4
202404232320;LUZ;0;4
202404232330;LUZ;0;4
202404232340;LUZ;0;4
202404232350;LUZ;0;4
202404240000;LUZ;0;4
202404240010;LUZ;0;4
202404240020;LUZ;0;4
202404240030;LUZ;0;4
202404240040;LUZ;0;4
202404240050;LUZ;0;4
202404240100;LUZ;0;4
202404240110;LUZ;0;4
202404240120;LUZ;0;4
202404240130;LUZ;0;4
202404240140;LUZ;0;4
202404240150;LUZ;0;4
202404240200;LUZ;0;4
202404240210;LUZ;0;4
202404240220;LUZ;0;4
202404240230;LUZ;0;4
